number,date,state,g/r,g,r,name,img,age,how,kbp_link,news_link_text 
290,"April 14, 2014",MO,M  ,M,unknown,"William Peyton ""Billy"" Ayers",,45,G,"""http://facebook.com/KilledByPolice/posts/814057488622390""","""http://www.wlox.com/story/25245244/sheriff-suicidal-man-killed-after-shooting-at-deputies"""
289,"April 14, 2014",NC,M/W,M,W,Maynard Paul Thomas,"""http://www.killedbypolice.net/victims/140288.jpg""",67,G,"""http://facebook.com/KilledByPolice/posts/813846571976815""","""http://www.wect.com/story/25238936/developing-sbi-to-investigate-officer-involved-shooting-in-pender-co"""
288,"April 14, 2014",AZ,M/W,M,W,Edward Michael Caruth,"""http://www.killedbypolice.net/victims/140287.jpg""",38,T,"""http://facebook.com/KilledByPolice/posts/813784581983014""","""http://www.azcentral.com/story/news/local/phoenix/2014/04/14/phoenix-police-man-dies-fight-officers-restaurant-taser-abrk/7696081/"""
287,"April 14, 2014",CA,F/W,F,W,Deborah Colbert,,53,G,"""http://facebook.com/KilledByPolice/posts/813744991986973""","""http://www.nbcbayarea.com/news/local/Santa-Clara-Police-Kill-Woman-Waving-Aluminum-Baseball-Bat-255149801.html"""
286,"April 14, 2014",IL,M/B,M,B,Charles A. Brown,"""http://www.killedbypolice.net/victims/140285.jpg""",20,G,"""http://facebook.com/KilledByPolice/posts/813729068655232""","""http://www.chicagotribune.com/news/local/breaking/chi-harvey-police-suspect-who-tried-to-run-over-officers-is-shot-to-death-20140413,0,2827104.story"""
285,"April 14, 2014",CA,M/A,M,A,Eddie Phongsavad,,45,G,"""http://facebook.com/KilledByPolice/posts/813702245324581""","""http://www.nbclosangeles.com/news/local/Police-Shoot-Kill-Man-Allegedly-Armed-With-Knife-in-Hollywood-255112041.html"""
284,"April 13, 2014",UT,M  ,M,unknown,Vincent John Farrand,,38,G,"""http://facebook.com/KilledByPolice/posts/813479925346813""","""http://www.sltrib.com/sltrib/news/57814843-78/shooting-centerville-involved-officer.html.csp"""
283,"April 13, 2014",CT,M/L,M,L,Jose Maldonado,"""http://www.killedbypolice.net/victims/140282.jpg""",22,TR,"""http://facebook.com/KilledByPolice/posts/813419908686148""","""http://www.nbcconnecticut.com/news/local/manchester-east-hartford-police-officer-stun-gun-taser-shooting-arrest-investigation-255090011.html"""
282,"April 13, 2014",WA,M/L,M,L,Rolando H. Villanueva,"""http://www.killedbypolice.net/victims/140281.jpg""",24,G,"""http://facebook.com/KilledByPolice/posts/813401492021323""","""http://www.kapptv.com/article/2014/apr/13/suspect-killed-officer-involved-shooting/"""
281,"April 12, 2014",KY,M/W,M,W,Gary Burdine,"""http://www.killedbypolice.net/victims/140280.jpg""",41,G,"""http://facebook.com/KilledByPolice/posts/812903488737790""","""http://www.cincinnati.com/story/news/local/northern-ky/2014/04/12/gallatin-county-deputy-police-involved-shooting/7651961/"""
280,"April 12, 2014",NY,M/W,M,W,Jack Calvello,,86,G,"""http://facebook.com/KilledByPolice/posts/812796425415163""","""http://www.nydailynews.com/blogs/theshack/cops-fatally-shoot-85-year-old-gunman-queens-apartment-blog-entry-1.1754391"""
279,"April 12, 2014",GA,M/W,M,W,Dennis Doty,"""http://www.killedbypolice.net/victims/140278.jpg""",45,G,"""http://facebook.com/KilledByPolice/posts/812788535415952""","""http://www.ajc.com/news/news/crime-law/woodstock-officer-shoots-1-walmart/nfYRh/"""
278,"April 12, 2014",AZ,M/W,M,W,Jefferson Duncan,"""http://www.killedbypolice.net/victims/140277.jpg""",32,G,"""http://facebook.com/KilledByPolice/posts/812728395421966""","""http://www.myfoxphoenix.com/story/25229661/2014/04/12/suspect-shot-officer-injured-in-officer-involved-shooting"""
277,"April 12, 2014",ME,M/W,M,W,Stephen Falker McKenney,"""http://www.killedbypolice.net/victims/140276.jpg""",66,G,"""http://facebook.com/KilledByPolice/posts/812698382091634""","""http://www.wlbz2.com/story/news/local/windham/2014/04/12/one-dead-after-police-involved-shooting-in-windham/7635017/"""
276,"April 11, 2014",MD,M/B,M,B,Jameel Kareem Ofurum Harrison,"""http://www.killedbypolice.net/victims/140275.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/812383795456426""","""http://www.wbaltv.com/news/baltimore-county-police-investigate-shooting-in-owings-mills/25438758"""
275,"April 11, 2014",FL,M  ,M,unknown,Thomas Eugene Fillingim,,53,G,"""http://facebook.com/KilledByPolice/posts/812257208802418""","""http://www.pnj.com/article/20140411/NEWS11/140411001?odyssey=mod%7Cmostcom"""
274,"April 10, 2014",KS,M/W,M,W,David M. Zehring,"""http://www.killedbypolice.net/victims/140273.jpg""",30,G,"""http://facebook.com/KilledByPolice/posts/811672272194245""","""http://www.kansas.com/2014/04/10/3396426/man-dead-after-officer-involved.html"""
273,"April 10, 2014",CA,M/L,M,L,Ever Ramon Martinez,,29,G,"""http://facebook.com/KilledByPolice/posts/811669218861217""","""http://www.timesheraldonline.com/news/ci_25536262/man-killed-vallejo-officer-involved-shooting"""
272,"April 10, 2014",CA,M  ,M,unknown,Robert James Van Camp,,23,G,"""http://facebook.com/KilledByPolice/posts/811664585528347""","""http://abclocal.go.com/kfsn/story?section=news%2Flocal&id=9498377"""
271,"April 9, 2014",FL,M/W,M,W,Abbott Scott Bennett III,"""http://www.killedbypolice.net/victims/140270.jpg""",66,G,"""http://facebook.com/KilledByPolice/posts/811192905575515""","""http://www.actionnewsjax.com/content/topstories/story/One-dead-after-deputy-involved-shooting-in-St/aIpQHLQ8j0SVmXn5mdFQag.cspx"""
270,"April 8, 2014",NV,M/W,M,W,Travis J. Doering,"""http://www.killedbypolice.net/victims/140269.jpg""",40,G,"""http://facebook.com/KilledByPolice/posts/810765888951550""","""http://www.fox5vegas.com/story/25190806/officer-involved-in-shooting-in-west-vegas-neighborhood"""
269,"April 8, 2014",SC,M/W,M,W,James Calvin Youngblood,"""http://www.killedbypolice.net/victims/140268.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/810732022288270""","""http://www.islandpacket.com/2014/04/14/3060287_woman-returning-from-vacation.html?rh=1"""
268,"April 8, 2014",CA,M/W,M,W,John Winkler,"""http://www.killedbypolice.net/victims/140267.jpg""",30,G,"""http://facebook.com/KilledByPolice/posts/810729855621820""","""http://www.latimes.com/local/lanow/la-me-ln-deputy-shooting-west-hollywood-20140408,0,5606269.story#axzz2y8NdEGQa"""
267,"April 7, 2014",FL,M/L,M,L,Albert Rios,"""http://www.killedbypolice.net/victims/140266.jpg""",36,R,"""http://facebook.com/KilledByPolice/posts/810738628954276""","""http://www.palmbeachpost.com/news/news/delray-beach-police-man-36-dead-after-fight-with-n/nfTKm/"""
266,"April 7, 2014",IL,M/L,M,L,Hector Hernandez,"""http://www.killedbypolice.net/victims/140265.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/810485332312939""","""http://abclocal.go.com/wls/story?section=news%2Flocal%2Fchicago_news&id=9495574"""
265,"April 7, 2014",IL,M/W,M,W,John T. Nightingale,"""http://www.killedbypolice.net/victims/140264.jpg""",36,G,"""http://facebook.com/KilledByPolice/posts/810482788979860""","""http://www.chicagotribune.com/news/local/suburbs/lake_zurich/ct-wauconda-police-shooting-tl-20140407,0,6817793.story"""
264,"April 7, 2014",FL,M/B,M,B,Tinoris Williams,"""http://www.killedbypolice.net/victims/140263.jpg""",31,G,"""http://facebook.com/KilledByPolice/posts/810395485655257""","""http://www.palmbeachpost.com/news/news/pbso-investigating-officer-involved-shooting-in-su/nfTT5/"""
263,"April 7, 2014",CA,M/L,M,L,Daniel Pedroza,"""http://www.killedbypolice.net/victims/140262.jpg""",25,G,"""http://facebook.com/KilledByPolice/posts/810379968990142""","""http://www.sandiego6.com/news/local/One-wounded-in-Oceanside-officer-involved-shooting-254219551.html"""
262,"April 7, 2014",DC,M  ,M,unknown,Isaac Little,,33,G,"""http://facebook.com/KilledByPolice/posts/810140349014104""","""http://www.wusa9.com/story/news/local/dc/2014/04/07/man-killed-police-shooting-plummer-elementary-school/7410219/"""
261,"April 6, 2014",IN,M/W,M,W,Jesse Sperry,"""http://www.killedbypolice.net/victims/140260.jpg""",23,V,"""http://facebook.com/KilledByPolice/posts/810398228988316""","""www.heraldbulletin.com/news/local_news/edgewood-officer-faces-felony-charges-after-fatal-accident/article_7e7e0f87-c31f-5a6f-9c53-a8750b31140b.html"""
260,"April 6, 2014",TX,M/W,M,W,Wesley Maloy White,"""http://www.killedbypolice.net/victims/140259.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/809872355707570""","""http://www.click2houston.com/news/man-killed-after-pulling-gun-on-deputies-serving-warrant/25349872"""
259,"April 6, 2014",CA,M  ,M,unknown,Wayne Hoffman,"""http://www.killedbypolice.net/victims/140258.jpg""",48,R,"""http://facebook.com/KilledByPolice/posts/809680369060102""","""http://www.pressdemocrat.com/article/20140406/articles/140409694"""
258,"April 5, 2014",TN,M/B,M,B,Eddie Ray Epperson,"""http://www.killedbypolice.net/victims/140257.jpg""",45,R,"""http://facebook.com/KilledByPolice/posts/809690832392389""","""http://www.jacksonsun.com/article/20140405/NEWS01/304050004/Humboldt-man-dies-TBI-probes-struggle-police-when-he-suddenly-became-unresponsive-"""
257,"April 5, 2014",TX,M/B,M,B,Dustin Keith Glover,"""http://www.killedbypolice.net/victims/140256.jpg""",27,R,"""http://facebook.com/KilledByPolice/posts/883722141655924""","""http://www.12newsnow.com/story/26251863/family-seeks-answers-after-police-release-unconscious-man-who-died-moments-later"""
256,"April 5, 2014",MA,M/B,M,B,Remis M. Andrews,"""http://www.killedbypolice.net/victims/140255.jpg""",38,G,"""http://facebook.com/KilledByPolice/posts/809324802428992""","""http://www.bostonglobe.com/metro/2014/04/05/officers-fatally-shoot-man-south-end-after-lunged-them-with-knives-boston-police-say/Sdbog9601i2UOkAAf8LxYM/story.html?rss_id=Top-GNP"""
255,"April 5, 2014",MD,M/B,M,B,Robert Antonio Jones,,24,G,"""http://facebook.com/KilledByPolice/posts/809180052443467""","""http://www.washingtonpost.com/local/crime/man-killed-in-police-shooting-in-prince-georges-county/2014/04/05/114eb076-bcc3-11e3-b195-dd0c1174052c_allComments.html?ctab=all"""
254,"April 4, 2014",TN,M/W,M,W,"Stanley ""Laransie"" Whitman","""http://www.killedbypolice.net/victims/140253.jpg""",41,G,"""http://facebook.com/KilledByPolice/posts/809626425732163""","""http://www.wrcbtv.com/story/25166937/monteagle-police-chief-involved-in-hunting-accident"""
253,"April 4, 2014",CA,M/L,M,L,Jairo Armando Pedraza,,24,G,"""http://facebook.com/KilledByPolice/posts/808860762475396""","""http://www.latimes.com/local/lanow/la-me-ln-officer-involved-shooting-20140404,0,7532177.story#axzz2xyarCJRw"""
252,"April 4, 2014",VT,M/L,M,L,Michael Anthony Santiago,"""http://www.killedbypolice.net/victims/140251.jpg""",35,G,"""http://facebook.com/KilledByPolice/posts/808744145820391""","""http://www.reformer.com/morelocalnews/ci_25491273/brattleboro-police-investigating-officer-involved"""
251,"April 4, 2014",TX,M/W,M,W,Codi Ben Bullard,"""http://www.killedbypolice.net/victims/140250.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/808599499168189""","""http://www.wfaa.com/news/local/Police-at-scene-of-officer-involved-shooting-near-on-South-Lamar-253898801.html"""
250,"April 3, 2014",MD,F/W,F,W,Lindsay Cyndle Eldessoky,"""http://www.killedbypolice.net/victims/140249.jpg""",28,V,"""http://facebook.com/KilledByPolice/posts/1046499598711510""","""http://www.fredericknewspost.com/public/associated_press/pedestrian-dies-after-being-struck-by-washington-county-deputy-s/article_db190ecc-bce3-11e3-b08b-0017a43b2370.html"""
249,"April 3, 2014",AL,M/W,M,W,William Arthur Stogner,"""http://www.killedbypolice.net/victims/140248.jpg""",Jr.,G,"""http://facebook.com/KilledByPolice/posts/808649712496501""","""http://whnt.com/2014/04/04/breaking-huntsville-police-confirm-officer-shot-residents-being-evacuated/"""
248,"April 3, 2014",WA,M/W,M,W,Cody Spafford,"""http://www.killedbypolice.net/victims/140247.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/808272882534184""","""http://www.komonews.com/news/local/Bank-robbery-suspect-shot-by-Seattle-police-officers-253786751.html"""
247,"April 2, 2014",FL,M/W,M,W,Matthew Troy Pollow,"""http://www.killedbypolice.net/victims/140246.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/807921449235994""","""http://www.palmbeachpost.com/news/news/crime-law/palm-beach-county-sheriffs-office-investigating-de/nfQ6s/"""
246,"April 2, 2014",GA,M/B,M,B,Marcus Garner,"""http://www.killedbypolice.net/victims/140245.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/807613439266795""","""http://www.ajc.com/news/news/crime-law/suspect-shot-and-killed-after-fleeing-gwinnett-pol/nfQWq/"""
245,"March 31, 2014",GA,F/W,F,W,Shirley Joyce Brown,"""http://www.killedbypolice.net/victims/140244.jpg""",74,G,"""http://facebook.com/KilledByPolice/posts/642789872435299""","""http://www.wsbtv.com/news/news/local/deputies-fire-woman-armed-rifle/nfPbj/"""
244,"March 31, 2014",NY,M/W,M,W,James Clark,"""http://www.killedbypolice.net/victims/140243.jpg""",43,G,"""http://facebook.com/KilledByPolice/posts/642752252439061""","""http://thedailyreview.com/news/johnson-city-officer-killed-by-his-own-weapon-monday-morning-suspect-dead-1.1660265"""
243,"March 30, 2014",GA,M/B,M,B,Zikarious Jaquan Flint,"""http://www.killedbypolice.net/victims/140242.jpg""",20,G,"""http://facebook.com/KilledByPolice/posts/642373919143561""","""http://www.ledger-enquirer.com/2014/03/30/3031506/man-shot-to-death-near-csu-dorm.html?sp=%2F99%2F100%2F&ihp=1"""
242,"March 29, 2014",IL,M/B,M,B,Raason Shaw,"""http://www.killedbypolice.net/victims/140241.jpg""",20,G,"""http://facebook.com/KilledByPolice/posts/641908649190088""","""http://www.suntimes.com/news/metro/26516281-418/man-shot-to-death-by-police-in-woodlawn.html"""
241,"March 29, 2014",NC,M/B,M,B,Bryan Stallings,"""http://www.killedbypolice.net/victims/140240.jpg""",35,G,"""http://facebook.com/KilledByPolice/posts/641822612532025""","""http://www.wcti12.com/news/city-official-two-officers-injured-one-suspect-dead-in-shooting/25226556"""
240,"March 29, 2014",KY,M/B,M,B,Tracy L. McCraw,"""http://www.killedbypolice.net/victims/140239.jpg""",25,G,"""http://facebook.com/KilledByPolice/posts/641817705865849""","""http://www.courier-journal.com/story/news/local/2014/03/28/shooting-kills-one-southwest-jefferson/7042089/"""
239,"March 28, 2014",TX,M  ,M,unknown,Lonnie Duane Baker,,58,G,"""http://facebook.com/KilledByPolice/posts/641241245923495""","""http://www.yourglenrosetx.com/news/local/article_07513166-2501-5e4c-9f96-82a4e7e50785.html"""
238,"March 28, 2014",CA,M/W,M,W,Jason Roy Wilson,"""http://www.killedbypolice.net/victims/140237.jpg""",25,G,"""http://facebook.com/KilledByPolice/posts/641239955923624""","""http://blog.pe.com/crime/2014/03/28/chino-hills-perimeter-formed-around-neighborhood-for-search/"""
237,"March 28, 2014",NC,M  ,M,unknown,Anthony Ray Osburn,,40,G,"""http://facebook.com/KilledByPolice/posts/641211955926424""","""http://www.lincolntimesnews.com/2014/03/28/suspect-killed-by-swat-team/"""
236,"March 28, 2014",UT,M  ,M,unknown,Christopher Leo Knight,"""http://www.killedbypolice.net/victims/140235.jpg""",35,G,"""http://facebook.com/KilledByPolice/posts/641177312596555""","""http://www.ksl.com/?sid=29241511&nid=148"""
235,"March 27, 2014",NC,F/A,F,A,Chieu Di Thi Vo,"""http://www.killedbypolice.net/victims/140234.jpg""",47,G,"""http://facebook.com/KilledByPolice/posts/640970632617223""","""http://www.wxii12.com/news/woman-injured-in-greensboro-officerinvolved-shooting/25162142"""
234,"March 27, 2014",OK,M/W,M,W,Larry Dale Plaster,"""http://www.killedbypolice.net/victims/140233.jpg""",43,G,"""http://facebook.com/KilledByPolice/posts/640956069285346""","""http://www.koco.com/news/1-dead-in-beckham-county-officerinvolved-shooting/25199176"""
233,"March 27, 2014",TX,M/L,M,L,Eduardo Rodriguez,,19,G,"""http://facebook.com/KilledByPolice/posts/640953362618950""","""http://www.12newsnow.com/story/25092399/port-arthur-shooting"""
232,"March 27, 2014",NJ,M/B,M,B,Antoquan T. Watson,,27,G,"""http://facebook.com/KilledByPolice/posts/640872365960383""","""http://www.nj.com/south/index.ssf/2014/03/atlantic_city_police_pursuit_ends_with_gunman_dead_report_states.html"""
231,"March 27, 2014",CA,M/W,M,W,Michael Valentino,"""http://www.killedbypolice.net/victims/140230.jpg""",27,G,"""http://facebook.com/KilledByPolice/posts/640839032630383""","""http://www.nbclosangeles.com/news/local/Hollywood-Hills-Shooting-LAPD-Police-Shootout-Michael-Valentino-252672211.html"""
230,"March 27, 2014",CA,M  ,M,unknown,Christopher McDaniel,,41,G,"""http://facebook.com/KilledByPolice/posts/640752272639059""","""http://www.bakersfieldnow.com/news/local/Breaking-News-Officer-involved-shooting-leaves-1-dead-252589101.html"""
229,"March 26, 2014",WA,M/W,M,W,Steven Charles Corkery,"""http://www.killedbypolice.net/victims/140228.jpg""",30,G,"""http://facebook.com/KilledByPolice/posts/640748082639478""","""http://www.khq.com/story/25084883/breaking-shots-fired-at-police-situation-in-north-spokane"""
228,"March 26, 2014",TX,M/W,M,W,Charles D. Welborn,"""http://www.killedbypolice.net/victims/140227.jpg""",42,G,"""http://facebook.com/KilledByPolice/posts/640376672676619""","""http://www.bigcountryhomepage.com/story/d/story/update-man-wounded-in-officer-involved-san-angelo/18802/34g1nifWm0mjHDg6F3WwnA"""
227,"March 26, 2014",NM,M/I,M,I,Alfred Redwine,"""http://www.killedbypolice.net/victims/140226.jpg""",30,G,"""http://facebook.com/KilledByPolice/posts/640332002681086""","""http://www.abqjournal.com/374422/abqnewsseeker/apd-chief-suspect-in-hospital-after-officers-fire-at-him-2.html"""
226,"March 25, 2014",WA,M/W,M,W,Brendan K. Wright,"""http://www.killedbypolice.net/victims/140225.jpg""",41,G,"""http://facebook.com/KilledByPolice/posts/640328389348114""","""http://www.spokesman.com/stories/2014/mar/25/stevens-county-detective-involved-fatal-shooting/"""
225,"March 25, 2014",NC,M/B,M,B,Sakhar Williye Robinson,"""http://www.killedbypolice.net/victims/140224.jpg""",20,G,"""http://facebook.com/KilledByPolice/posts/640162322698054""","""http://www.wsoctv.com/news/news/local/police-investigate-shooting-salisbury/nfLQk/"""
224,"March 25, 2014",OK,M/B,M,B,Deandre Lloyd Armstrong-Starks,"""http://www.killedbypolice.net/victims/140223.jpg""",27,G,"""http://facebook.com/KilledByPolice/posts/640104616037158""","""http://www.tulsaworld.com/news/crimewatch/tulsa-police-involved-in-shooting/article_4098afd4-b46d-11e3-862e-001a4bcf6878.html"""
223,"March 25, 2014",OH,M/W,M,W,Israel Rondon,"""http://www.killedbypolice.net/victims/140222.jpg""",65,G,"""http://facebook.com/KilledByPolice/posts/640095122704774""","""http://www.cleveland.com/metro/index.ssf/2014/03/sheriffs_deputies_involved_in.html"""
222,"March 23, 2014",AZ,M  ,M,unknown,Willie Neall Harden,,25,G,"""http://facebook.com/KilledByPolice/posts/639489752765311""","""http://www.kpho.com/story/25050881/man-shot-by-phoenix-police-officer-dies"""
221,"March 23, 2014",OK,M/W,M,W,Gail Dean Fairless,"""http://www.killedbypolice.net/victims/140220.jpg""",73,G,"""http://facebook.com/KilledByPolice/posts/639094362804850""","""http://www.news9.com/story/25049163/nw-okc-man-dies-in-officer-involved-shooting"""
220,"March 23, 2014",RI,M/B,M,B,Douglas Cooper,"""http://www.killedbypolice.net/victims/140219.jpg""",18,G,"""http://facebook.com/KilledByPolice/posts/639093606138259""","""http://wpri.com/2014/03/23/1-killed-in-police-involved-shooting/"""
219,"March 22, 2014",WA,M/W,M,W,Brian McLeod,"""http://www.killedbypolice.net/victims/140218.jpg""",25,G,"""http://facebook.com/KilledByPolice/posts/638669816180638""","""http://www.king5.com/news/An-officer-involved-shooting-turns-deadly-in-University-Place-251677191.html"""
218,"March 22, 2014",TN,M/B,M,B,Aaron Dino Smith,"""http://www.killedbypolice.net/victims/140217.jpg""",Jr.,G,"""http://facebook.com/KilledByPolice/posts/638667606180859""","""http://www.tennessean.com/story/news/crime/2014/03/21/dozens-officers-scene-elliston-place-shooting/6716709/"""
217,"March 22, 2014",FL,M  ,M,unknown,Homer Ken Warren,,21,G,"""http://facebook.com/KilledByPolice/posts/638657052848581""","""http://jacksonville.com/news/crime/2014-03-21/story/carjacking-supsects-chased-1-shot-dead-jacksonville-police"""
216,"March 21, 2014",CA,M/W,M,W,Monty Wayne Barker,"""http://www.killedbypolice.net/victims/140215.jpg""",74,G,"""http://facebook.com/KilledByPolice/posts/963473887014082""","""http://homicide.latimes.com/post/monty-wayne-barker/"""
215,"March 21, 2014",CA,M/L,M,L,Alejandro Nieto,"""http://www.killedbypolice.net/victims/140214.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/638654669515486""","""http://sanfrancisco.cbslocal.com/2014/03/21/san-francisco-police-officer-shoots-suspect-at-bernal-heights-park/"""
214,"March 21, 2014",MD,M/B,M,B,Rajsaun McCray,"""http://www.killedbypolice.net/victims/140213.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/638351752879111""","""http://www.wbaltv.com/news/man-killed-by-police-after-pursuit-ends-at-i95-rest-stop/25085844"""
213,"March 21, 2014",CA,M/L,M,L,Angel Ruiz,"""http://www.killedbypolice.net/victims/140212.jpg""",42,G,"""http://facebook.com/KilledByPolice/posts/638347539546199""","""http://www.ktvu.com/news/news/crime-law/armed-suspect-killed-salinas-officer-involved-shoo/nfH8X/"""
212,"March 20, 2014",CA,M/L,M,L,Hector Chairez,"""http://www.killedbypolice.net/victims/140211.jpg""",40,G,"""http://facebook.com/KilledByPolice/posts/638346802879606""","""http://www.montereycountyweekly.com/blogs/news_blog/sheriff-s-deputy-shoots-and-kills-man-near-big-sur/article_1c284482-b0aa-11e3-a074-001a4bcf6878.html"""
211,"March 20, 2014",CA,M/L,M,L,Robert Moreno,"""http://www.killedbypolice.net/victims/140210.jpg""",Jr.,G,"""http://facebook.com/KilledByPolice/posts/638088032905483""","""http://blogs.ocweekly.com/navelgazing/2014/03/police_shooting_in_anaheim_lea.php"""
210,"March 20, 2014",CO,M/W,M,W,Joe Gorden,"""http://www.killedbypolice.net/victims/140209.jpg""",49,G,"""http://facebook.com/KilledByPolice/posts/637818879599065""","""http://www.denverpost.com/news/ci_25383107/man-killed-officer-involved-shooting-anschutz-medical-campus#axzz2wVgK9HAT"""
209,"March 19, 2014",TX,M/W,M,W,Benjamin McCoin,"""http://www.killedbypolice.net/victims/140208.jpg""",63,R,"""http://facebook.com/KilledByPolice/posts/920265074668297""","""http://lubbockonline.com/filed-online/2014-10-18/dying-behind-bars-conflicting-opinion-inmates-death-part-larger-problem#.VEPQxceJOuY"""
208,"March 19, 2014",NE,M/W,M,W,Willie D. Michalak,"""http://www.killedbypolice.net/victims/140207.jpg""",30,G,"""http://facebook.com/KilledByPolice/posts/637651326282487""","""http://www.omaha.com/article/20140319/NEWS/140318380/1685"""
207,"March 19, 2014",CA,M/A,M,A,Errol Chang,"""http://www.killedbypolice.net/victims/140206.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/637486822965604""","""http://www.sfgate.com/crime/article/Daly-City-police-shoot-kill-man-after-standoff-5329745.php"""
206,"March 19, 2014",MD,M/W,M,W,Ryan Charles Deitrich,"""http://www.killedbypolice.net/victims/140205.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/637444876303132""","""http://www.baltimoresun.com/news/maryland/baltimore-county/parkville/bs-md-co-towson-shooting-0319-20140318,0,812046.story"""
205,"March 18, 2014",MD,M/B,M,B,Winfield Carlton Fisher III,"""http://www.killedbypolice.net/victims/140204.jpg""",32,G,"""http://facebook.com/KilledByPolice/posts/637268682987418""","""http://www.delmarvanow.com/article/20140318/NEWS35/303190004/Maryland-trooper-involved-in-Salisbury-shooting?odyssey=mod%7Cbreaking%7Cimg%7Cfrontpage"""
204,"March 18, 2014",WA,M  ,M,unknown,Riley Leif Ottersen,,34,G,"""http://facebook.com/KilledByPolice/posts/637239176323702""","""http://heraldnet.com/article/20140318/NEWS01/140319163/Man-shot-by-police-last-month-in-Mukilteo-dies"""
203,"March 18, 2014",AZ,M/W,M,W,Craig Uran,"""http://www.killedbypolice.net/victims/140202.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/637128899668063""","""http://www.azcentral.com/story/news/local/phoenix/2014/03/18/phoenix-cityscape-police-officer-shooting-abrk/6568011/"""
202,"March 18, 2014",NY,M/B,M,B,William Lee Daniels Jr.,"""http://www.killedbypolice.net/victims/140201.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/637040833010203""","""http://www.poughkeepsiejournal.com/article/20140318/NEWS01/140318001/Man-shot-and-killed-after-struggle-with-city-police"""
201,"March 18, 2014",DC,M  ,M,unknown,Daquan Hendrix,,19,G,"""http://facebook.com/KilledByPolice/posts/637001726347447""","""http://www.washingtonpost.com/local/crime/police-involved-in-shooting-person-in-nw/2014/03/18/7f80b924-ae8e-11e3-96dc-d6ea14c099f9_story.html"""
200,"March 17, 2014",NM,M/W,M,W,James Boyd,"""http://www.killedbypolice.net/victims/140199.jpg""",38,G,"""http://facebook.com/KilledByPolice/posts/636729856374634""","""http://www.abqjournal.com/370185/abqnewsseeker/man-in-sunday-night-police-shooting-is-dead.html"""
199,"March 17, 2014",TX,M/B,M,B,Hallis Curtis Kinsey II,"""http://www.killedbypolice.net/victims/140198.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/636626186385001""","""http://abclocal.go.com/ktrk/story?section=news%2Flocal&id=9468645"""
198,"March 17, 2014",OH,M/W,M,W,Brian Garber,"""http://www.killedbypolice.net/victims/140197.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/636623793051907""","""http://www.newsnet5.com/news/local-news/oh-richland/one-dead-after-deputy-involved-shooting-in-richland-county"""
197,"March 17, 2014",GA,M/W,M,W,Kenny Roger Drake,"""http://www.killedbypolice.net/victims/140196.jpg""",52,G,"""http://facebook.com/KilledByPolice/posts/636622739718679""","""http://www.ajc.com/news/news/local/man-shot-and-killed-by-forsyth-county-deputies/nfFC8/"""
196,"March 17, 2014",FL,M/B,M,B,Deosaran Maharaj,"""http://www.killedbypolice.net/victims/140195.jpg""",51,G,"""http://facebook.com/KilledByPolice/posts/636621843052102""","""http://www.nbcmiami.com/news/local/Suspect-Killed-in-Deputy-Involved-Shooting-in-Pompano-Beach-BSO-250583181.html"""
195,"March 16, 2014",NV,M  ,M,unknown,Ronald Wayne Tate,,50,G,"""http://facebook.com/KilledByPolice/posts/636411663073120""","""http://www.mynews3.com/content/news/story/Standoff-with-Metro-SWAT-ends-with-RV-occupant/37u0MWSjcUagXZmutmnPTw.cspx"""
194,"March 16, 2014",OK,M/B,M,B,Daniel Martin  Jr.,"""http://www.killedbypolice.net/victims/140193.jpg""",47,G,"""http://facebook.com/KilledByPolice/posts/636261076421512""","""http://www.news9.com/story/24987893/osbi-investigates-deadly-officer-involved-shooting-in-lawton"""
193,"March 14, 2014",WA,M/W,M,W,"Derral Kenneth ""Kenny"" Mosby","""http://www.killedbypolice.net/victims/140192.jpg""",36,G,"""http://facebook.com/KilledByPolice/posts/636067573107529""","""http://www.columbian.com/news/2014/mar/14/swat-team-searched-wanted-subject-ridgefield/"""
192,"March 15, 2014",FL,M/W,M,W,Jimmy Eugene Barker,"""http://www.killedbypolice.net/victims/140191.jpg""",60,G,"""http://facebook.com/KilledByPolice/posts/635884453125841""","""http://www.firstcoastnews.com/story/news/crime/2014/03/15/lake-city-killed-police/6457449/"""
